country,last_updated,uv_index,Continent,month_name,year_name
Mauritania,12/09/2023 22:45,1,Africa,September,2023
Mauritius,13/09/2023 02:45,1,Indian,September,2023
Mexico,12/09/2023 16:45,7,America,September,2023
Micronesia,13/09/2023 09:45,6,Pacific,September,2023
Russia,13/09/2023 05:45,1,Asia,September,2023
Monaco,13/09/2023 00:45,1,Europe,September,2023
Mongolia,13/09/2023 06:45,1,Asia,September,2023
Montenegro,13/09/2023 00:45,1,Europe,September,2023
Morocco,12/09/2023 23:45,1,Africa,September,2023
Mozambique,13/09/2023 00:45,1,Africa,September,2023
Myanmar,13/09/2023 05:15,1,Asia,September,2023
Namibia,13/09/2023 00:45,1,Africa,September,2023
Turkey,13/09/2023 01:45,1,Europe,September,2023
Nepal,13/09/2023 04:30,1,Asia,September,2023
Netherlands,13/09/2023 00:45,1,Europe,September,2023
New Zealand,13/09/2023 10:45,4,Pacific,September,2023
Nicaragua,12/09/2023 16:45,8,America,September,2023
Niger,12/09/2023 23:45,1,Africa,September,2023
Nigeria,12/09/2023 23:45,1,Africa,September,2023
North Korea,13/09/2023 07:45,5,Asia,September,2023
Macedonia,13/09/2023 00:45,1,Europe,September,2023
Norway,13/09/2023 00:45,1,Europe,September,2023
Oman,13/09/2023 02:45,1,Asia,September,2023
Pakistan,13/09/2023 03:45,1,Asia,September,2023
Palau,13/09/2023 07:45,1,Pacific,September,2023
Bolivia,12/09/2023 18:45,8,America,September,2023
Panama,12/09/2023 17:45,7,America,September,2023
Papua New Guinea,13/09/2023 08:45,6,Pacific,September,2023
Paraguay,12/09/2023 18:45,1,America,September,2023
Peru,12/09/2023 17:45,5,America,September,2023
Philippines,13/09/2023 06:45,7,Asia,September,2023
Poland,13/09/2023 00:45,1,Europe,September,2023
Portugal,12/09/2023 23:45,1,Europe,September,2023
Qatar,13/09/2023 01:45,1,Asia,September,2023
Romania,13/09/2023 01:45,1,Europe,September,2023
Russia,13/09/2023 01:45,1,Europe,September,2023
Rwanda,13/09/2023 00:45,1,Africa,September,2023
Saint Kitts and Nevis,12/09/2023 18:45,7,America,September,2023
Saint Lucia,12/09/2023 18:45,7,America,September,2023
Saint Vincent and the Grenadines,12/09/2023 18:45,7,America,September,2023
Samoa,13/09/2023 11:45,7,Pacific,September,2023
San Marino,13/09/2023 00:45,1,Europe,September,2023
Belgium,13/09/2023 00:45,1,Europe,September,2023
Saudi Arabia,13/09/2023 01:45,1,Asia,September,2023
Senegal,12/09/2023 22:45,1,Africa,September,2023
Serbia,13/09/2023 00:45,1,Europe,September,2023
Seychelles Islands,13/09/2023 02:45,1,Indian,September,2023
Sierra Leone,12/09/2023 22:45,1,Africa,September,2023
Singapore,13/09/2023 06:45,1,Asia,September,2023
Slovakia,13/09/2023 00:45,1,Europe,September,2023
Slovenia,13/09/2023 00:45,1,Europe,September,2023
Solomon Islands,13/09/2023 09:45,7,Pacific,September,2023
Somalia,13/09/2023 01:45,1,Africa,September,2023
South Africa,13/09/2023 00:45,1,Africa,September,2023
South Korea,13/09/2023 07:45,6,Asia,September,2023
Sudan,13/09/2023 00:45,1,Africa,September,2023
Spain,13/09/2023 00:45,1,Europe,September,2023
Sri Lanka,13/09/2023 04:15,1,Asia,September,2023
Sudan,13/09/2023 00:45,1,Africa,September,2023
Suriname,12/09/2023 19:45,1,America,September,2023
Sweden,13/09/2023 00:45,1,Europe,September,2023
Switzerland,13/09/2023 00:45,1,Europe,September,2023
Syria,13/09/2023 01:45,1,Asia,September,2023
Tajikistan,13/09/2023 03:45,1,Asia,September,2023
Tanzania,13/09/2023 01:45,1,Africa,September,2023
Thailand,13/09/2023 05:45,1,Asia,September,2023
Timor-Leste,13/09/2023 07:45,7,Asia,September,2023
Bulgaria,13/09/2023 01:45,1,Europe,September,2023
Tonga,13/09/2023 11:45,6,Pacific,September,2023
Trinidad and Tobago,12/09/2023 18:45,7,America,September,2023
Tunisia,12/09/2023 23:45,1,Africa,September,2023
Turkey,13/09/2023 01:45,1,Europe,September,2023
Turkmenistan,13/09/2023 03:45,1,Asia,September,2023
Tuvalu,13/09/2023 10:45,6,Pacific,September,2023
Uganda,13/09/2023 01:45,1,Africa,September,2023
Ukraine,13/09/2023 01:45,1,Europe,September,2023
United Arab Emirates,13/09/2023 02:45,1,Asia,September,2023
United Kingdom,12/09/2023 23:45,1,Europe,September,2023
United States of America,12/09/2023 15:45,6,America,September,2023
Uruguay,12/09/2023 19:45,1,America,September,2023
Uzbekistan,13/09/2023 03:45,1,Asia,September,2023
Vanuatu,13/09/2023 09:45,5,Pacific,September,2023
Venezuela,12/09/2023 18:45,6,America,September,2023
Vietnam,13/09/2023 05:45,1,Asia,September,2023
Yemen,13/09/2023 01:45,1,Asia,September,2023
Zambia,13/09/2023 00:45,1,Africa,September,2023
Zimbabwe,13/09/2023 00:45,1,Africa,September,2023
Afghanistan,14/09/2023 19:00,1,Asia,September,2023
Albania,14/09/2023 16:30,7,Europe,September,2023
Algeria,14/09/2023 15:30,7,Africa,September,2023
Andorra,14/09/2023 16:30,4,Europe,September,2023
Angola,14/09/2023 15:30,6,Africa,September,2023
Antigua and Barbuda,14/09/2023 10:30,7,America,September,2023
Argentina,14/09/2023 11:30,3,America,September,2023
Armenia,14/09/2023 18:30,6,Asia,September,2023
Australia,15/09/2023 00:30,1,Australia,September,2023
Austria,14/09/2023 16:15,6,Europe,September,2023
Azerbaijan,14/09/2023 18:30,6,Asia,September,2023
Bahamas,14/09/2023 10:30,7,America,September,2023
Bahrain,14/09/2023 17:30,8,Asia,September,2023
Bangladesh,14/09/2023 20:15,1,Asia,September,2023
Barbados,14/09/2023 10:30,7,America,September,2023
Belarus,14/09/2023 17:30,4,Europe,September,2023
Belgium,14/09/2023 16:30,6,Europe,September,2023
Belize,14/09/2023 08:30,7,America,September,2023
Benin,14/09/2023 15:30,7,Africa,September,2023
Bhutan,14/09/2023 20:30,1,Asia,September,2023
Bolivia,14/09/2023 10:30,4,America,September,2023
Bosnia and Herzegovina,14/09/2023 16:30,6,Europe,September,2023
Botswana,14/09/2023 16:30,7,Africa,September,2023
Brazil,14/09/2023 10:30,9,America,September,2023
Brunei Darussalam,14/09/2023 22:30,1,Asia,September,2023
Bulgaria,14/09/2023 17:15,7,Europe,September,2023
Burkina Faso,14/09/2023 14:30,8,Africa,September,2023
Burundi,14/09/2023 16:30,7,Africa,September,2023
Madagascar,14/09/2023 17:30,6,Indian,September,2023
Cape Verde,14/09/2023 13:30,7,Atlantic,September,2023
Cambodia,14/09/2023 21:30,1,Asia,September,2023
Cameroon,14/09/2023 15:30,6,Africa,September,2023
Canada,14/09/2023 10:30,4,America,September,2023
Central African Republic,14/09/2023 15:30,7,Africa,September,2023
Chad,14/09/2023 15:30,7,Africa,September,2023
Chile,14/09/2023 11:15,5,America,September,2023
China,14/09/2023 22:15,1,Asia,September,2023
Bulgaria,14/09/2023 17:30,8,Europe,September,2023
Comoros,14/09/2023 17:30,7,Indian,September,2023
Congo,14/09/2023 15:30,8,Africa,September,2023
Costa Rica,14/09/2023 08:30,5,America,September,2023
Croatia,14/09/2023 16:30,5,Europe,September,2023
Cuba,14/09/2023 10:30,7,America,September,2023
Cyprus,14/09/2023 17:15,7,Asia,September,2023
Czech Republic,14/09/2023 16:15,6,Europe,September,2023
Democratic Republic of Congo,14/09/2023 15:30,8,Africa,September,2023
Denmark,14/09/2023 16:15,5,Europe,September,2023
Djibouti,14/09/2023 17:30,8,Africa,September,2023
Dominica,14/09/2023 10:30,7,America,September,2023
Dominican Republic,14/09/2023 10:30,8,America,September,2023
Ecuador,14/09/2023 09:30,5,America,September,2023
Egypt,14/09/2023 17:30,9,Africa,September,2023
El Salvador,14/09/2023 08:30,6,America,September,2023
Equatorial Guinea,14/09/2023 15:30,7,Africa,September,2023
Eritrea,14/09/2023 17:30,6,Africa,September,2023
Estonia,14/09/2023 17:30,5,Europe,September,2023
Swaziland,14/09/2023 16:30,7,Africa,September,2023
Ethiopia,14/09/2023 17:30,4,Africa,September,2023
Fiji Islands,15/09/2023 02:30,1,Pacific,September,2023
Finland,14/09/2023 17:30,5,Europe,September,2023
France,14/09/2023 16:30,7,Europe,September,2023
Gabon,14/09/2023 15:30,7,Africa,September,2023
Gambia,14/09/2023 14:30,7,Africa,September,2023
Georgia,14/09/2023 18:30,6,Asia,September,2023
Germany,14/09/2023 16:30,6,Europe,September,2023
Ghana,14/09/2023 14:30,7,Africa,September,2023
Greece,14/09/2023 17:30,7,Europe,September,2023
Grenada,14/09/2023 10:30,7,America,September,2023
Guatemala,14/09/2023 08:30,5,America,September,2023
Guinea,14/09/2023 14:30,6,Africa,September,2023
Guinea-Bissau,14/09/2023 14:30,7,Africa,September,2023
Guyana,14/09/2023 10:15,8,America,September,2023
Haiti,14/09/2023 10:30,8,America,September,2023
Vatican City,14/09/2023 16:30,7,Europe,September,2023
Honduras,14/09/2023 08:30,6,America,September,2023
Hungary,14/09/2023 16:30,6,Europe,September,2023
Iceland,14/09/2023 14:30,4,Atlantic,September,2023
India,14/09/2023 19:45,1,Asia,September,2023
Indonesia,14/09/2023 21:30,1,Asia,September,2023
Iran,14/09/2023 18:00,8,Asia,September,2023
Iraq,14/09/2023 17:30,9,Asia,September,2023
Ireland,14/09/2023 15:30,5,Europe,September,2023
Israel,14/09/2023 17:30,7,Asia,September,2023
Italy,14/09/2023 16:30,7,Europe,September,2023
Jamaica,14/09/2023 09:30,7,America,September,2023
Japan,14/09/2023 23:30,1,Asia,September,2023
Jordan,14/09/2023 17:30,7,Asia,September,2023
Kazakhstan,14/09/2023 20:30,1,Asia,September,2023
Kenya,14/09/2023 17:30,6,Africa,September,2023
Kiribati,15/09/2023 02:30,1,Pacific,September,2023
Kuwait,14/09/2023 17:30,10,Asia,September,2023
Kyrghyzstan,14/09/2023 20:30,1,Asia,September,2023
Indonesia,14/09/2023 21:30,1,Asia,September,2023
Latvia,14/09/2023 17:30,5,Europe,September,2023
Lebanon,14/09/2023 17:30,7,Asia,September,2023
Lesotho,14/09/2023 16:30,6,Africa,September,2023
Liberia,14/09/2023 14:30,6,Africa,September,2023
Thailand,14/09/2023 21:30,1,Asia,September,2023
Liechtenstein,14/09/2023 16:30,4,Europe,September,2023
Lithuania,14/09/2023 17:30,4,Europe,September,2023
Luxembourg,14/09/2023 16:30,6,Europe,September,2023
Madagascar,14/09/2023 17:30,6,Indian,September,2023
Malawi,14/09/2023 16:30,7,Africa,September,2023
Malaysia,14/09/2023 22:30,1,Asia,September,2023
Maldives,14/09/2023 19:30,1,Indian,September,2023
Mali,14/09/2023 14:30,8,Africa,September,2023
Malta,14/09/2023 16:30,7,Europe,September,2023
Marshall Islands,15/09/2023 02:30,1,Pacific,September,2023
Mauritania,14/09/2023 14:30,8,Africa,September,2023
Mauritius,14/09/2023 18:30,6,Indian,September,2023
Mexico,14/09/2023 08:30,3,America,September,2023
Micronesia,15/09/2023 01:30,1,Pacific,September,2023
Russia,14/09/2023 21:30,1,Asia,September,2023
Monaco,14/09/2023 16:30,6,Europe,September,2023
Mongolia,14/09/2023 22:30,1,Asia,September,2023
Montenegro,14/09/2023 16:30,7,Europe,September,2023
Morocco,14/09/2023 15:30,6,Africa,September,2023
Mozambique,14/09/2023 16:30,7,Africa,September,2023
Myanmar,14/09/2023 21:00,1,Asia,September,2023
Namibia,14/09/2023 16:30,7,Africa,September,2023
Turkey,14/09/2023 17:30,7,Europe,September,2023
Nepal,14/09/2023 20:15,1,Asia,September,2023
Netherlands,14/09/2023 16:30,6,Europe,September,2023
New Zealand,15/09/2023 02:30,1,Pacific,September,2023
Nicaragua,14/09/2023 08:30,7,America,September,2023
Niger,14/09/2023 15:30,9,Africa,September,2023
Nigeria,14/09/2023 15:30,6,Africa,September,2023
North Korea,14/09/2023 23:30,1,Asia,September,2023
Macedonia,14/09/2023 16:30,8,Europe,September,2023
Norway,14/09/2023 16:30,4,Europe,September,2023
Oman,14/09/2023 18:30,8,Asia,September,2023
Pakistan,14/09/2023 19:30,1,Asia,September,2023
Palau,14/09/2023 23:30,1,Pacific,September,2023
Bolivia,14/09/2023 10:30,7,America,September,2023
Panama,14/09/2023 09:30,7,America,September,2023
Papua New Guinea,15/09/2023 00:30,1,Pacific,September,2023
Paraguay,14/09/2023 10:30,5,America,September,2023
Peru,14/09/2023 09:30,5,America,September,2023
Philippines,14/09/2023 22:30,1,Asia,September,2023
Poland,14/09/2023 16:30,5,Europe,September,2023
Portugal,14/09/2023 15:30,7,Europe,September,2023
Qatar,14/09/2023 17:30,9,Asia,September,2023
Romania,14/09/2023 17:30,8,Europe,September,2023
Russia,14/09/2023 17:30,5,Europe,September,2023
Rwanda,14/09/2023 16:30,6,Africa,September,2023
Saint Kitts and Nevis,14/09/2023 10:30,7,America,September,2023
Saint Lucia,14/09/2023 10:30,8,America,September,2023
Saint Vincent and the Grenadines,14/09/2023 10:30,7,America,September,2023
Samoa,15/09/2023 03:30,1,Pacific,September,2023
San Marino,14/09/2023 16:30,6,Europe,September,2023
Belgium,14/09/2023 16:30,6,Europe,September,2023
Saudi Arabia,14/09/2023 17:30,10,Asia,September,2023
Senegal,14/09/2023 14:30,7,Africa,September,2023
Serbia,14/09/2023 16:30,7,Europe,September,2023
Seychelles Islands,14/09/2023 18:30,7,Indian,September,2023
Sierra Leone,14/09/2023 14:30,7,Africa,September,2023
Singapore,14/09/2023 22:30,1,Asia,September,2023
Slovakia,14/09/2023 16:30,6,Europe,September,2023
Slovenia,14/09/2023 16:30,6,Europe,September,2023
Solomon Islands,15/09/2023 01:30,1,Pacific,September,2023
Somalia,14/09/2023 17:30,7,Africa,September,2023
South Africa,14/09/2023 16:30,6,Africa,September,2023
South Korea,14/09/2023 23:30,1,Asia,September,2023
Sudan,14/09/2023 16:30,7,Africa,September,2023
Spain,14/09/2023 16:30,7,Europe,September,2023
Sri Lanka,14/09/2023 20:00,1,Asia,September,2023
Sudan,14/09/2023 16:30,9,Africa,September,2023
Suriname,14/09/2023 11:30,8,America,September,2023
Sweden,14/09/2023 16:30,4,Europe,September,2023
Switzerland,14/09/2023 16:30,5,Europe,September,2023
Syria,14/09/2023 17:30,7,Asia,September,2023
Tajikistan,14/09/2023 19:30,1,Asia,September,2023
Tanzania,14/09/2023 17:30,7,Africa,September,2023
Thailand,14/09/2023 21:30,1,Asia,September,2023
Timor-Leste,14/09/2023 23:30,1,Asia,September,2023
Bulgaria,14/09/2023 17:30,8,Europe,September,2023
Tonga,15/09/2023 03:30,1,Pacific,September,2023
Trinidad and Tobago,14/09/2023 10:30,8,America,September,2023
Tunisia,14/09/2023 15:30,8,Africa,September,2023
Turkey,14/09/2023 17:30,6,Europe,September,2023
Turkmenistan,14/09/2023 19:30,7,Asia,September,2023
Tuvalu,15/09/2023 02:30,1,Pacific,September,2023
Uganda,14/09/2023 17:30,7,Africa,September,2023
Ukraine,14/09/2023 17:30,7,Europe,September,2023
United Arab Emirates,14/09/2023 18:30,8,Asia,September,2023
United Kingdom,14/09/2023 15:30,6,Europe,September,2023
United States of America,14/09/2023 07:30,4,America,September,2023
Uruguay,14/09/2023 11:30,4,America,September,2023
Uzbekistan,14/09/2023 19:30,1,Asia,September,2023
Vanuatu,15/09/2023 01:30,1,Pacific,September,2023
Venezuela,14/09/2023 10:30,7,America,September,2023
Vietnam,14/09/2023 21:30,1,Asia,September,2023
Yemen,14/09/2023 17:30,7,Asia,September,2023
Zambia,14/09/2023 16:30,7,Africa,September,2023
Zimbabwe,14/09/2023 16:30,7,Africa,September,2023
Afghanistan,15/09/2023 03:00,1,Asia,September,2023
Albania,15/09/2023 00:30,1,Europe,September,2023
Algeria,14/09/2023 23:30,1,Africa,September,2023
Andorra,15/09/2023 00:30,1,Europe,September,2023
Angola,14/09/2023 23:30,1,Africa,September,2023
Antigua and Barbuda,14/09/2023 18:30,7,America,September,2023
Argentina,14/09/2023 19:30,1,America,September,2023
Armenia,15/09/2023 02:30,1,Asia,September,2023
Australia,15/09/2023 08:30,4,Australia,September,2023
Austria,15/09/2023 00:30,1,Europe,September,2023
Azerbaijan,15/09/2023 02:30,1,Asia,September,2023
Bahamas,14/09/2023 18:30,8,America,September,2023
Bahrain,15/09/2023 01:30,1,Asia,September,2023
Bangladesh,15/09/2023 04:30,1,Asia,September,2023
Barbados,14/09/2023 18:30,1,America,September,2023
Belarus,15/09/2023 01:30,1,Europe,September,2023
Belgium,15/09/2023 00:30,1,Europe,September,2023
Belize,14/09/2023 16:30,8,America,September,2023
Benin,14/09/2023 23:30,1,Africa,September,2023
Bhutan,15/09/2023 04:30,1,Asia,September,2023
Bolivia,14/09/2023 18:30,5,America,September,2023
Bosnia and Herzegovina,15/09/2023 00:30,1,Europe,September,2023
Botswana,15/09/2023 00:30,1,Africa,September,2023
Brazil,14/09/2023 18:30,1,America,September,2023
Brunei Darussalam,15/09/2023 06:30,1,Asia,September,2023
Bulgaria,15/09/2023 01:30,1,Europe,September,2023
Burkina Faso,14/09/2023 22:30,1,Africa,September,2023
Burundi,15/09/2023 00:30,1,Africa,September,2023
Madagascar,15/09/2023 01:30,1,Indian,September,2023
Cape Verde,14/09/2023 21:30,1,Atlantic,September,2023
Cambodia,15/09/2023 05:30,1,Asia,September,2023
Cameroon,14/09/2023 23:30,1,Africa,September,2023
Canada,14/09/2023 18:30,6,America,September,2023
Central African Republic,14/09/2023 23:30,1,Africa,September,2023
Chad,14/09/2023 23:30,1,Africa,September,2023
Chile,14/09/2023 19:30,4,America,September,2023
China,15/09/2023 06:30,5,Asia,September,2023
Bulgaria,15/09/2023 01:30,1,Europe,September,2023
Comoros,15/09/2023 01:30,1,Indian,September,2023
Congo,14/09/2023 23:30,1,Africa,September,2023
Costa Rica,14/09/2023 16:30,5,America,September,2023
Croatia,15/09/2023 00:30,1,Europe,September,2023
Cuba,14/09/2023 18:30,7,America,September,2023
Cyprus,15/09/2023 01:30,1,Asia,September,2023
Czech Republic,15/09/2023 00:30,1,Europe,September,2023
Democratic Republic of Congo,14/09/2023 23:30,1,Africa,September,2023
Denmark,15/09/2023 00:30,1,Europe,September,2023
Djibouti,15/09/2023 01:30,1,Africa,September,2023
Dominica,14/09/2023 18:30,6,America,September,2023
Dominican Republic,14/09/2023 18:30,8,America,September,2023
Ecuador,14/09/2023 17:30,4,America,September,2023
Egypt,15/09/2023 01:30,1,Africa,September,2023
El Salvador,14/09/2023 16:30,6,America,September,2023
Equatorial Guinea,14/09/2023 23:30,1,Africa,September,2023
Eritrea,15/09/2023 01:30,1,Africa,September,2023
Estonia,15/09/2023 01:30,1,Europe,September,2023
Swaziland,15/09/2023 00:30,1,Africa,September,2023
Ethiopia,15/09/2023 01:30,1,Africa,September,2023
Fiji Islands,15/09/2023 10:30,5,Pacific,September,2023
Finland,15/09/2023 01:30,1,Europe,September,2023
France,15/09/2023 00:30,1,Europe,September,2023
Gabon,14/09/2023 23:30,1,Africa,September,2023
Gambia,14/09/2023 22:30,1,Africa,September,2023
Georgia,15/09/2023 02:30,1,Asia,September,2023
Germany,15/09/2023 00:30,1,Europe,September,2023
Ghana,14/09/2023 22:30,1,Africa,September,2023
Greece,15/09/2023 01:30,1,Europe,September,2023
Grenada,14/09/2023 18:30,7,America,September,2023
Guatemala,14/09/2023 16:30,5,America,September,2023
Guinea,14/09/2023 22:30,1,Africa,September,2023
Guinea-Bissau,14/09/2023 22:30,1,Africa,September,2023
Guyana,14/09/2023 18:30,1,America,September,2023
Haiti,14/09/2023 18:30,7,America,September,2023
Vatican City,15/09/2023 00:30,1,Europe,September,2023
Honduras,14/09/2023 16:30,6,America,September,2023
Hungary,15/09/2023 00:30,1,Europe,September,2023
Iceland,14/09/2023 22:30,1,Atlantic,September,2023
India,15/09/2023 04:00,1,Asia,September,2023
Indonesia,15/09/2023 05:30,1,Asia,September,2023
Iran,15/09/2023 02:00,1,Asia,September,2023
Iraq,15/09/2023 01:30,1,Asia,September,2023
Ireland,14/09/2023 23:30,1,Europe,September,2023
Israel,15/09/2023 01:30,1,Asia,September,2023
Italy,15/09/2023 00:30,1,Europe,September,2023
Jamaica,14/09/2023 17:30,6,America,September,2023
Japan,15/09/2023 07:30,7,Asia,September,2023
Jordan,15/09/2023 01:30,1,Asia,September,2023
